,Type,Sex,Size,Intake Type,Intake Jurisdiction,PredomBreed,PredomColor,Type Sex,Type Size,Type Intake Type,Type Intake Jurisdiction,Type PredomBreed,Type PredomColor,Sex Size,Sex Intake Type,Sex Intake Jurisdiction,Sex PredomBreed,Sex PredomColor,Size Intake Type,Size Intake Jurisdiction,Size PredomBreed,Size PredomColor,Intake Type Intake Jurisdiction,Intake Type PredomBreed,Intake Type PredomColor,Intake Jurisdiction PredomBreed,Intake Jurisdiction PredomColor,PredomBreed PredomColor,Outcome Type
9336,0.0,3.0,4.0,0.0,10.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,30.0,60.0,6.0,0.0,40.0,80.0,8.0,0.0,0.0,0.0,200.0,20.0,40.0,0
9337,1.0,3.0,4.0,4.0,10.0,15.0,0.0,3.0,4.0,4.0,10.0,15.0,0.0,12.0,12.0,30.0,45.0,0.0,16.0,40.0,60.0,0.0,40.0,60.0,0.0,150.0,0.0,0.0,0
9338,0.0,3.0,0.0,5.0,10.0,54.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,30.0,162.0,30.0,0.0,0.0,0.0,0.0,50.0,270.0,50.0,540.0,100.0,540.0,0
9339,0.0,2.0,4.0,2.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,4.0,44.0,0.0,8.0,8.0,88.0,0.0,4.0,44.0,0.0,44.0,0.0,0.0,3
9340,1.0,2.0,4.0,4.0,10.0,15.0,2.0,2.0,4.0,4.0,10.0,15.0,2.0,8.0,8.0,20.0,30.0,4.0,16.0,40.0,60.0,8.0,40.0,60.0,8.0,150.0,20.0,30.0,0
9341,1.0,1.0,2.0,2.0,10.0,7.0,17.0,1.0,2.0,2.0,10.0,7.0,17.0,2.0,2.0,10.0,7.0,17.0,4.0,20.0,14.0,34.0,20.0,14.0,34.0,70.0,170.0,119.0,3
9342,1.0,2.0,5.0,4.0,10.0,15.0,18.0,2.0,5.0,4.0,10.0,15.0,18.0,10.0,8.0,20.0,30.0,36.0,20.0,50.0,75.0,90.0,40.0,60.0,72.0,150.0,180.0,270.0,0
9343,0.0,3.0,4.0,4.0,8.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,60.0,6.0,16.0,32.0,80.0,8.0,32.0,80.0,8.0,160.0,16.0,40.0,0
9344,1.0,2.0,4.0,2.0,6.0,56.0,9.0,2.0,4.0,2.0,6.0,56.0,9.0,8.0,4.0,12.0,112.0,18.0,8.0,24.0,224.0,36.0,12.0,112.0,18.0,336.0,54.0,504.0,0
9345,1.0,2.0,1.0,4.0,8.0,38.0,18.0,2.0,1.0,4.0,8.0,38.0,18.0,2.0,8.0,16.0,76.0,36.0,4.0,8.0,38.0,18.0,32.0,152.0,72.0,304.0,144.0,684.0,2
9346,0.0,0.0,4.0,4.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,88.0,4.0,32.0,88.0,4.0,176.0,8.0,22.0,3
9347,1.0,2.0,1.0,2.0,10.0,42.0,0.0,2.0,1.0,2.0,10.0,42.0,0.0,2.0,4.0,20.0,84.0,0.0,2.0,10.0,42.0,0.0,20.0,84.0,0.0,420.0,0.0,0.0,1
9348,0.0,0.0,0.0,4.0,10.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,88.0,16.0,220.0,40.0,88.0,3
9349,0.0,1.0,4.0,5.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,22.0,9.0,20.0,32.0,88.0,36.0,40.0,110.0,45.0,176.0,72.0,198.0,3
9350,1.0,2.0,1.0,4.0,10.0,38.0,0.0,2.0,1.0,4.0,10.0,38.0,0.0,2.0,8.0,20.0,76.0,0.0,4.0,10.0,38.0,0.0,40.0,152.0,0.0,380.0,0.0,0.0,2
9351,1.0,2.0,3.0,4.0,8.0,15.0,19.0,2.0,3.0,4.0,8.0,15.0,19.0,6.0,8.0,16.0,30.0,38.0,12.0,24.0,45.0,57.0,32.0,60.0,76.0,120.0,152.0,285.0,0
9352,1.0,2.0,4.0,4.0,10.0,18.0,15.0,2.0,4.0,4.0,10.0,18.0,15.0,8.0,8.0,20.0,36.0,30.0,16.0,40.0,72.0,60.0,40.0,72.0,60.0,180.0,150.0,270.0,0
9353,2.0,3.0,4.0,4.0,10.0,46.0,0.0,6.0,8.0,8.0,20.0,92.0,0.0,12.0,12.0,30.0,138.0,0.0,16.0,40.0,184.0,0.0,40.0,184.0,0.0,460.0,0.0,0.0,3
9354,1.0,3.0,4.0,4.0,8.0,40.0,13.0,3.0,4.0,4.0,8.0,40.0,13.0,12.0,12.0,24.0,120.0,39.0,16.0,32.0,160.0,52.0,32.0,160.0,52.0,320.0,104.0,520.0,0
9355,0.0,3.0,0.0,4.0,10.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,66.0,30.0,0.0,0.0,0.0,0.0,40.0,88.0,40.0,220.0,100.0,220.0,0
9356,1.0,3.0,1.0,4.0,8.0,42.0,0.0,3.0,1.0,4.0,8.0,42.0,0.0,3.0,12.0,24.0,126.0,0.0,4.0,8.0,42.0,0.0,32.0,168.0,0.0,336.0,0.0,0.0,2
9357,0.0,4.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,36.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,3
9358,0.0,0.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,3
9359,1.0,2.0,4.0,4.0,10.0,24.0,0.0,2.0,4.0,4.0,10.0,24.0,0.0,8.0,8.0,20.0,48.0,0.0,16.0,40.0,96.0,0.0,40.0,96.0,0.0,240.0,0.0,0.0,3
9360,1.0,0.0,4.0,1.0,10.0,15.0,18.0,0.0,4.0,1.0,10.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0,4.0,40.0,60.0,72.0,10.0,15.0,18.0,150.0,180.0,270.0,2
9361,0.0,0.0,4.0,4.0,8.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,32.0,84.0,8.0,32.0,84.0,8.0,168.0,16.0,42.0,3
9362,0.0,3.0,4.0,2.0,10.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,30.0,66.0,3.0,8.0,40.0,88.0,4.0,20.0,44.0,2.0,220.0,10.0,22.0,0
9363,0.0,3.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,66.0,27.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,0
9364,1.0,3.0,5.0,4.0,8.0,15.0,18.0,3.0,5.0,4.0,8.0,15.0,18.0,15.0,12.0,24.0,45.0,54.0,20.0,40.0,75.0,90.0,32.0,60.0,72.0,120.0,144.0,270.0,3
9365,1.0,3.0,2.0,0.0,12.0,38.0,2.0,3.0,2.0,0.0,12.0,38.0,2.0,6.0,0.0,36.0,114.0,6.0,0.0,24.0,76.0,4.0,0.0,0.0,0.0,456.0,24.0,76.0,0
9366,1.0,2.0,1.0,4.0,10.0,42.0,2.0,2.0,1.0,4.0,10.0,42.0,2.0,2.0,8.0,20.0,84.0,4.0,4.0,10.0,42.0,2.0,40.0,168.0,8.0,420.0,20.0,84.0,0
9367,0.0,3.0,0.0,4.0,10.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,66.0,48.0,0.0,0.0,0.0,0.0,40.0,88.0,64.0,220.0,160.0,352.0,0
9368,1.0,2.0,4.0,2.0,12.0,15.0,15.0,2.0,4.0,2.0,12.0,15.0,15.0,8.0,4.0,24.0,30.0,30.0,8.0,48.0,60.0,60.0,24.0,30.0,30.0,180.0,180.0,225.0,0
9369,0.0,3.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,66.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,2
9370,1.0,3.0,3.0,4.0,8.0,15.0,2.0,3.0,3.0,4.0,8.0,15.0,2.0,9.0,12.0,24.0,45.0,6.0,12.0,24.0,45.0,6.0,32.0,60.0,8.0,120.0,16.0,30.0,0
9371,1.0,0.0,2.0,4.0,10.0,42.0,0.0,0.0,2.0,4.0,10.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,84.0,0.0,40.0,168.0,0.0,420.0,0.0,0.0,2
9372,1.0,3.0,1.0,0.0,8.0,25.0,0.0,3.0,1.0,0.0,8.0,25.0,0.0,3.0,0.0,24.0,75.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0
9373,1.0,2.0,1.0,4.0,10.0,25.0,15.0,2.0,1.0,4.0,10.0,25.0,15.0,2.0,8.0,20.0,50.0,30.0,4.0,10.0,25.0,15.0,40.0,100.0,60.0,250.0,150.0,375.0,2
9374,0.0,2.0,0.0,4.0,8.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,44.0,22.0,0.0,0.0,0.0,0.0,32.0,88.0,44.0,176.0,88.0,242.0,0
9375,1.0,2.0,2.0,4.0,8.0,55.0,18.0,2.0,2.0,4.0,8.0,55.0,18.0,4.0,8.0,16.0,110.0,36.0,8.0,16.0,110.0,36.0,32.0,220.0,72.0,440.0,144.0,990.0,0
9376,1.0,0.0,2.0,4.0,10.0,25.0,0.0,0.0,2.0,4.0,10.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,50.0,0.0,40.0,100.0,0.0,250.0,0.0,0.0,3
9377,0.0,0.0,0.0,4.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,80.0,0.0,160.0,0.0,0.0,3
9378,1.0,3.0,2.0,4.0,12.0,25.0,2.0,3.0,2.0,4.0,12.0,25.0,2.0,6.0,12.0,36.0,75.0,6.0,8.0,24.0,50.0,4.0,48.0,100.0,8.0,300.0,24.0,50.0,2
9379,1.0,2.0,4.0,2.0,12.0,15.0,15.0,2.0,4.0,2.0,12.0,15.0,15.0,8.0,4.0,24.0,30.0,30.0,8.0,48.0,60.0,60.0,24.0,30.0,30.0,180.0,180.0,225.0,0
9380,1.0,2.0,2.0,4.0,10.0,17.0,0.0,2.0,2.0,4.0,10.0,17.0,0.0,4.0,8.0,20.0,34.0,0.0,8.0,20.0,34.0,0.0,40.0,68.0,0.0,170.0,0.0,0.0,0
9381,1.0,3.0,4.0,1.0,8.0,45.0,0.0,3.0,4.0,1.0,8.0,45.0,0.0,12.0,3.0,24.0,135.0,0.0,4.0,32.0,180.0,0.0,8.0,45.0,0.0,360.0,0.0,0.0,2
9382,1.0,1.0,1.0,4.0,10.0,38.0,13.0,1.0,1.0,4.0,10.0,38.0,13.0,1.0,4.0,10.0,38.0,13.0,4.0,10.0,38.0,13.0,40.0,152.0,52.0,380.0,130.0,494.0,2
9383,1.0,0.0,2.0,1.0,8.0,55.0,2.0,0.0,2.0,1.0,8.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,110.0,4.0,8.0,55.0,2.0,440.0,16.0,110.0,2
9384,0.0,2.0,4.0,2.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,44.0,0.0,8.0,32.0,88.0,0.0,16.0,44.0,0.0,176.0,0.0,0.0,0
9385,0.0,2.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,4.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,0
9386,1.0,0.0,2.0,4.0,10.0,42.0,2.0,0.0,2.0,4.0,10.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,84.0,4.0,40.0,168.0,8.0,420.0,20.0,84.0,2
9387,1.0,2.0,2.0,4.0,8.0,42.0,2.0,2.0,2.0,4.0,8.0,42.0,2.0,4.0,8.0,16.0,84.0,4.0,8.0,16.0,84.0,4.0,32.0,168.0,8.0,336.0,16.0,84.0,3
9388,0.0,4.0,0.0,4.0,10.0,22.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,88.0,48.0,0.0,0.0,0.0,0.0,40.0,88.0,48.0,220.0,120.0,264.0,3
9389,1.0,2.0,2.0,4.0,10.0,10.0,2.0,2.0,2.0,4.0,10.0,10.0,2.0,4.0,8.0,20.0,20.0,4.0,8.0,20.0,20.0,4.0,40.0,40.0,8.0,100.0,20.0,20.0,2
9390,1.0,3.0,5.0,4.0,10.0,15.0,17.0,3.0,5.0,4.0,10.0,15.0,17.0,15.0,12.0,30.0,45.0,51.0,20.0,50.0,75.0,85.0,40.0,60.0,68.0,150.0,170.0,255.0,3
9391,1.0,3.0,2.0,2.0,12.0,3.0,17.0,3.0,2.0,2.0,12.0,3.0,17.0,6.0,6.0,36.0,9.0,51.0,4.0,24.0,6.0,34.0,24.0,6.0,34.0,36.0,204.0,51.0,0
9392,1.0,1.0,5.0,4.0,10.0,18.0,15.0,1.0,5.0,4.0,10.0,18.0,15.0,5.0,4.0,10.0,18.0,15.0,20.0,50.0,90.0,75.0,40.0,72.0,60.0,180.0,150.0,270.0,3
9393,1.0,3.0,3.0,2.0,8.0,8.0,0.0,3.0,3.0,2.0,8.0,8.0,0.0,9.0,6.0,24.0,24.0,0.0,6.0,24.0,24.0,0.0,16.0,16.0,0.0,64.0,0.0,0.0,0
9394,0.0,3.0,0.0,4.0,10.0,21.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,63.0,27.0,0.0,0.0,0.0,0.0,40.0,84.0,36.0,210.0,90.0,189.0,2
9395,1.0,2.0,1.0,4.0,8.0,55.0,18.0,2.0,1.0,4.0,8.0,55.0,18.0,2.0,8.0,16.0,110.0,36.0,4.0,8.0,55.0,18.0,32.0,220.0,72.0,440.0,144.0,990.0,3
9396,1.0,1.0,1.0,4.0,10.0,55.0,0.0,1.0,1.0,4.0,10.0,55.0,0.0,1.0,4.0,10.0,55.0,0.0,4.0,10.0,55.0,0.0,40.0,220.0,0.0,550.0,0.0,0.0,3
9397,1.0,2.0,1.0,1.0,8.0,5.0,18.0,2.0,1.0,1.0,8.0,5.0,18.0,2.0,2.0,16.0,10.0,36.0,1.0,8.0,5.0,18.0,8.0,5.0,18.0,40.0,144.0,90.0,2
9398,1.0,0.0,2.0,1.0,8.0,38.0,0.0,0.0,2.0,1.0,8.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,76.0,0.0,8.0,38.0,0.0,304.0,0.0,0.0,1
9399,1.0,2.0,1.0,3.0,10.0,42.0,9.0,2.0,1.0,3.0,10.0,42.0,9.0,2.0,6.0,20.0,84.0,18.0,3.0,10.0,42.0,9.0,30.0,126.0,27.0,420.0,90.0,378.0,2
9400,1.0,1.0,1.0,4.0,8.0,38.0,2.0,1.0,1.0,4.0,8.0,38.0,2.0,1.0,4.0,8.0,38.0,2.0,4.0,8.0,38.0,2.0,32.0,152.0,8.0,304.0,16.0,76.0,2
9401,1.0,0.0,2.0,1.0,10.0,5.0,2.0,0.0,2.0,1.0,10.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,10.0,4.0,10.0,5.0,2.0,50.0,20.0,10.0,2
9402,0.0,2.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,44.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,0
9403,0.0,3.0,4.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,24.0,63.0,0.0,16.0,32.0,84.0,0.0,32.0,84.0,0.0,168.0,0.0,0.0,0
9404,1.0,1.0,2.0,5.0,10.0,38.0,18.0,1.0,2.0,5.0,10.0,38.0,18.0,2.0,5.0,10.0,38.0,18.0,10.0,20.0,76.0,36.0,50.0,190.0,90.0,380.0,180.0,684.0,2
9405,0.0,1.0,4.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,22.0,2.0,16.0,32.0,88.0,8.0,32.0,88.0,8.0,176.0,16.0,44.0,3
9406,0.0,2.0,0.0,4.0,12.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,44.0,4.0,0.0,0.0,0.0,0.0,48.0,88.0,8.0,264.0,24.0,44.0,0
9407,1.0,2.0,4.0,4.0,8.0,40.0,0.0,2.0,4.0,4.0,8.0,40.0,0.0,8.0,8.0,16.0,80.0,0.0,16.0,32.0,160.0,0.0,32.0,160.0,0.0,320.0,0.0,0.0,0
9408,1.0,3.0,1.0,1.0,10.0,42.0,18.0,3.0,1.0,1.0,10.0,42.0,18.0,3.0,3.0,30.0,126.0,54.0,1.0,10.0,42.0,18.0,10.0,42.0,18.0,420.0,180.0,756.0,2
9409,0.0,1.0,0.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,32.0,88.0,8.0,176.0,16.0,44.0,3
9410,1.0,0.0,1.0,4.0,8.0,25.0,15.0,0.0,1.0,4.0,8.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,25.0,15.0,32.0,100.0,60.0,200.0,120.0,375.0,2
9411,1.0,3.0,1.0,4.0,8.0,25.0,15.0,3.0,1.0,4.0,8.0,25.0,15.0,3.0,12.0,24.0,75.0,45.0,4.0,8.0,25.0,15.0,32.0,100.0,60.0,200.0,120.0,375.0,2
9412,0.0,4.0,0.0,2.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,40.0,88.0,36.0,0.0,0.0,0.0,0.0,20.0,44.0,18.0,220.0,90.0,198.0,3
9413,0.0,2.0,0.0,2.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,44.0,0.0,220.0,0.0,0.0,0
9414,0.0,3.0,0.0,2.0,12.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,36.0,66.0,0.0,0.0,0.0,0.0,0.0,24.0,44.0,0.0,264.0,0.0,0.0,0
9415,0.0,3.0,0.0,4.0,10.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,30.0,60.0,12.0,0.0,0.0,0.0,0.0,40.0,80.0,16.0,200.0,40.0,80.0,0
9416,0.0,2.0,0.0,2.0,10.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,44.0,18.0,0.0,0.0,0.0,0.0,20.0,44.0,18.0,220.0,90.0,198.0,0
9417,1.0,1.0,2.0,4.0,8.0,33.0,0.0,1.0,2.0,4.0,8.0,33.0,0.0,2.0,4.0,8.0,33.0,0.0,8.0,16.0,66.0,0.0,32.0,132.0,0.0,264.0,0.0,0.0,2
9418,1.0,3.0,4.0,4.0,10.0,35.0,3.0,3.0,4.0,4.0,10.0,35.0,3.0,12.0,12.0,30.0,105.0,9.0,16.0,40.0,140.0,12.0,40.0,140.0,12.0,350.0,30.0,105.0,2
9419,1.0,2.0,4.0,4.0,10.0,45.0,7.0,2.0,4.0,4.0,10.0,45.0,7.0,8.0,8.0,20.0,90.0,14.0,16.0,40.0,180.0,28.0,40.0,180.0,28.0,450.0,70.0,315.0,0
9420,1.0,3.0,2.0,4.0,8.0,8.0,13.0,3.0,2.0,4.0,8.0,8.0,13.0,6.0,12.0,24.0,24.0,39.0,8.0,16.0,16.0,26.0,32.0,32.0,52.0,64.0,104.0,104.0,0
9421,0.0,2.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,18.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,0
9422,0.0,2.0,0.0,4.0,10.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,44.0,4.0,0.0,0.0,0.0,0.0,40.0,88.0,8.0,220.0,20.0,44.0,0
9423,0.0,3.0,4.0,2.0,8.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,24.0,66.0,54.0,8.0,32.0,88.0,72.0,16.0,44.0,36.0,176.0,144.0,396.0,1
9424,1.0,3.0,4.0,4.0,10.0,38.0,0.0,3.0,4.0,4.0,10.0,38.0,0.0,12.0,12.0,30.0,114.0,0.0,16.0,40.0,152.0,0.0,40.0,152.0,0.0,380.0,0.0,0.0,0
9425,2.0,0.0,1.0,4.0,8.0,52.0,18.0,0.0,2.0,8.0,16.0,104.0,36.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,52.0,18.0,32.0,208.0,72.0,416.0,144.0,936.0,2
9426,0.0,2.0,4.0,2.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,16.0,44.0,4.0,8.0,32.0,88.0,8.0,16.0,44.0,4.0,176.0,16.0,44.0,0
9427,0.0,4.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,3
9428,0.0,0.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,3
9429,1.0,3.0,4.0,4.0,10.0,12.0,18.0,3.0,4.0,4.0,10.0,12.0,18.0,12.0,12.0,30.0,36.0,54.0,16.0,40.0,48.0,72.0,40.0,48.0,72.0,120.0,180.0,216.0,0
9430,0.0,0.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,3
9431,0.0,2.0,0.0,4.0,8.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,42.0,0.0,0.0,0.0,0.0,0.0,32.0,84.0,0.0,168.0,0.0,0.0,0
9432,0.0,2.0,4.0,4.0,8.0,22.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,22.0,16.0,32.0,88.0,44.0,32.0,88.0,44.0,176.0,88.0,242.0,0
9433,1.0,2.0,2.0,1.0,10.0,42.0,0.0,2.0,2.0,1.0,10.0,42.0,0.0,4.0,2.0,20.0,84.0,0.0,2.0,20.0,84.0,0.0,10.0,42.0,0.0,420.0,0.0,0.0,2
9434,0.0,3.0,0.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,66.0,0.0,0.0,0.0,0.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,2
9435,1.0,1.0,6.0,3.0,8.0,28.0,18.0,1.0,6.0,3.0,8.0,28.0,18.0,6.0,3.0,8.0,28.0,18.0,18.0,48.0,168.0,108.0,24.0,84.0,54.0,224.0,144.0,504.0,1
9436,0.0,2.0,4.0,4.0,8.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,44.0,0.0,16.0,32.0,88.0,0.0,32.0,88.0,0.0,176.0,0.0,0.0,3
9437,1.0,2.0,5.0,2.0,8.0,15.0,18.0,2.0,5.0,2.0,8.0,15.0,18.0,10.0,4.0,16.0,30.0,36.0,10.0,40.0,75.0,90.0,16.0,30.0,36.0,120.0,144.0,270.0,0
9438,0.0,2.0,4.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,20.0,44.0,0.0,16.0,40.0,88.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,0
9439,1.0,1.0,5.0,1.0,10.0,15.0,15.0,1.0,5.0,1.0,10.0,15.0,15.0,5.0,1.0,10.0,15.0,15.0,5.0,50.0,75.0,75.0,10.0,15.0,15.0,150.0,150.0,225.0,2
9440,2.0,0.0,4.0,2.0,8.0,46.0,18.0,0.0,8.0,4.0,16.0,92.0,36.0,0.0,0.0,0.0,0.0,0.0,8.0,32.0,184.0,72.0,16.0,92.0,36.0,368.0,144.0,828.0,3
9441,1.0,2.0,3.0,2.0,8.0,38.0,1.0,2.0,3.0,2.0,8.0,38.0,1.0,6.0,4.0,16.0,76.0,2.0,6.0,24.0,114.0,3.0,16.0,76.0,2.0,304.0,8.0,38.0,0
9442,1.0,2.0,5.0,4.0,8.0,56.0,15.0,2.0,5.0,4.0,8.0,56.0,15.0,10.0,8.0,16.0,112.0,30.0,20.0,40.0,280.0,75.0,32.0,224.0,60.0,448.0,120.0,840.0,2
9443,1.0,0.0,1.0,4.0,8.0,50.0,0.0,0.0,1.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,50.0,0.0,32.0,200.0,0.0,400.0,0.0,0.0,2
9444,1.0,2.0,4.0,1.0,8.0,43.0,18.0,2.0,4.0,1.0,8.0,43.0,18.0,8.0,2.0,16.0,86.0,36.0,4.0,32.0,172.0,72.0,8.0,43.0,18.0,344.0,144.0,774.0,2
9445,1.0,2.0,1.0,4.0,12.0,38.0,13.0,2.0,1.0,4.0,12.0,38.0,13.0,2.0,8.0,24.0,76.0,26.0,4.0,12.0,38.0,13.0,48.0,152.0,52.0,456.0,156.0,494.0,2
9446,1.0,1.0,1.0,4.0,12.0,33.0,19.0,1.0,1.0,4.0,12.0,33.0,19.0,1.0,4.0,12.0,33.0,19.0,4.0,12.0,33.0,19.0,48.0,132.0,76.0,396.0,228.0,627.0,2
9447,1.0,2.0,4.0,4.0,8.0,15.0,2.0,2.0,4.0,4.0,8.0,15.0,2.0,8.0,8.0,16.0,30.0,4.0,16.0,32.0,60.0,8.0,32.0,60.0,8.0,120.0,16.0,30.0,0
9448,0.0,3.0,0.0,4.0,8.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,24.0,66.0,6.0,0.0,0.0,0.0,0.0,32.0,88.0,8.0,176.0,16.0,44.0,2
9449,0.0,4.0,4.0,4.0,8.0,22.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,32.0,88.0,36.0,16.0,32.0,88.0,36.0,32.0,88.0,36.0,176.0,72.0,198.0,3
9450,1.0,3.0,2.0,4.0,10.0,38.0,17.0,3.0,2.0,4.0,10.0,38.0,17.0,6.0,12.0,30.0,114.0,51.0,8.0,20.0,76.0,34.0,40.0,152.0,68.0,380.0,170.0,646.0,2
9451,0.0,0.0,0.0,4.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,88.0,0.0,220.0,0.0,0.0,3
9452,1.0,3.0,6.0,4.0,10.0,28.0,19.0,3.0,6.0,4.0,10.0,28.0,19.0,18.0,12.0,30.0,84.0,57.0,24.0,60.0,168.0,114.0,40.0,112.0,76.0,280.0,190.0,532.0,0
